               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.094038,            0.060996,                   0,              0.2611,             0.27438,             0.13765,            0.044389,            0.075851,            0.056344,                   0,            0.070297,           0.0033003,           0.0033003
                   1,            0.072545,            0.057868,                   0,             0.46905,             0.36345,             0.32333,             0.10266,            0.064497,            0.052384,                   0,            0.040231,            0.006568,            0.006568
                   2,            0.063978,             0.05508,                   0,             0.49723,             0.37061,             0.30736,             0.10664,            0.062566,            0.051918,                   0,              0.0101,           0.0097697,           0.0097697
                   3,             0.05674,            0.057311,                   0,             0.70302,             0.43073,             0.47297,              0.1745,            0.057901,            0.056214,                   0,            0.009703,            0.009703,            0.009703
                   4,            0.053695,            0.054128,                   0,             0.74501,             0.41968,             0.47226,             0.19916,            0.052569,            0.055633,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.052184,            0.056748,                   0,              0.7415,             0.47156,             0.51982,             0.23003,            0.049029,            0.055564,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.050024,            0.052378,                   0,              0.7618,             0.49424,             0.55017,             0.25268,            0.047547,            0.052408,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.050238,            0.055252,                   0,             0.78335,             0.48685,             0.55591,             0.25241,            0.048166,            0.052441,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.048962,             0.05689,                   0,             0.75735,             0.44363,             0.50071,             0.22464,             0.04874,            0.054219,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.048192,            0.052301,                   0,              0.7826,             0.51448,             0.58388,             0.27577,            0.045335,            0.051046,                   0,            0.009208,            0.009208,            0.009208
                  10,             0.04873,            0.053757,                   0,              0.7944,             0.52103,             0.58438,             0.27697,            0.044485,            0.051869,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.047581,            0.054484,                   0,             0.80103,             0.53424,             0.59804,             0.28455,            0.044238,            0.050668,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.047611,            0.051209,                   0,             0.80014,             0.52996,             0.59388,             0.28819,            0.044273,            0.051588,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.046322,            0.052318,                   0,              0.8133,             0.52993,             0.59861,             0.29331,            0.043886,            0.049958,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.046529,             0.05336,                   0,             0.79813,             0.53543,             0.59917,             0.29161,            0.043623,            0.050942,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.046524,            0.051223,                   0,             0.81867,             0.53716,             0.60603,             0.29496,            0.043272,            0.049543,                   0,            0.008614,            0.008614,            0.008614
                  16,             0.04531,            0.051997,                   0,             0.81918,             0.54548,             0.61448,               0.304,            0.042327,            0.048802,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.045181,            0.051752,                   0,             0.80923,             0.52471,             0.59232,             0.28591,            0.043982,            0.051372,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.045768,            0.051439,                   0,             0.82306,             0.53724,             0.60803,             0.30317,            0.042881,            0.049392,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.045541,            0.051352,                   0,             0.81688,             0.56116,             0.62872,             0.30822,            0.042374,            0.049054,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.044513,            0.052059,                   0,             0.82426,             0.55014,             0.61441,             0.30404,            0.042192,            0.049201,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.045167,            0.051754,                   0,             0.81507,             0.55811,              0.6256,             0.30934,            0.041779,            0.049038,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.044067,            0.052094,                   0,             0.82505,             0.55463,              0.6291,             0.31242,            0.041957,            0.048794,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.044848,            0.052636,                   0,             0.82363,              0.5606,             0.63123,             0.31154,            0.041765,            0.048805,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.044663,            0.052107,                   0,              0.8192,             0.54749,             0.61692,             0.31041,            0.041872,            0.048887,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.044033,            0.051778,                   0,              0.8403,             0.55847,             0.63565,             0.32006,            0.040937,            0.048068,                   0,            0.007624,            0.007624,            0.007624
                  26,             0.04415,            0.051062,                   0,             0.82351,             0.55503,             0.62725,             0.31382,            0.041304,            0.049072,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.043607,            0.050114,                   0,             0.83336,             0.57113,             0.64445,             0.32661,            0.040723,            0.047601,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.043626,            0.050376,                   0,             0.82942,             0.56348,             0.63527,              0.3193,            0.040907,            0.048001,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.043361,            0.049459,                   0,              0.8237,             0.56645,             0.63359,             0.32142,            0.040625,            0.048323,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.042766,            0.049672,                   0,             0.82368,             0.56852,             0.63689,             0.31944,            0.040803,            0.047805,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.043606,             0.05169,                   0,             0.83054,             0.57628,             0.64691,             0.32963,            0.040601,            0.047507,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.043214,            0.048909,                   0,             0.83168,              0.5756,             0.64753,             0.32813,            0.040364,            0.047186,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.042674,            0.049419,                   0,             0.82543,             0.57379,              0.6419,             0.32762,            0.040024,            0.048488,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.041818,             0.04871,                   0,             0.83194,             0.56659,             0.64215,             0.32605,            0.040308,            0.047986,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.043509,            0.051762,                   0,             0.84351,             0.56975,             0.64413,             0.32767,            0.040033,            0.047136,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.043087,            0.050958,                   0,               0.836,             0.57036,              0.6447,             0.32757,            0.040163,            0.047639,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.042703,            0.050491,                   0,             0.82798,             0.57875,             0.65047,             0.33146,            0.039968,            0.047035,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.042536,            0.048422,                   0,             0.83716,             0.58183,             0.65712,             0.33744,            0.039825,            0.047038,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.042422,            0.050447,                   0,             0.84231,             0.58565,             0.66151,             0.33775,            0.039454,            0.046631,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.042694,            0.050458,                   0,             0.84416,             0.57656,             0.65225,             0.33575,            0.039515,            0.046702,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.042292,            0.049615,                   0,             0.83811,              0.5784,             0.65137,             0.33479,            0.039499,            0.046609,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.042125,            0.050125,                   0,             0.83391,             0.57772,             0.64957,             0.33301,            0.039524,            0.046988,                   0,            0.005941,            0.005941,            0.005941
                  43,             0.04243,            0.050099,                   0,             0.84135,             0.58538,             0.66108,             0.33786,             0.03943,            0.046539,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.041875,            0.049339,                   0,             0.84114,             0.59035,              0.6649,             0.34003,            0.039069,            0.046237,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.042012,            0.051296,                   0,             0.83606,             0.58782,             0.65962,             0.33952,            0.039144,            0.046247,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.041765,            0.048888,                   0,             0.84317,             0.58745,             0.66529,              0.3451,            0.038969,            0.046203,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.041905,            0.048271,                   0,             0.84166,             0.59484,             0.66796,             0.34046,            0.038834,            0.045987,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.041202,            0.048127,                   0,             0.84432,             0.58951,             0.66404,             0.34105,            0.038955,            0.045962,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.041974,            0.048977,                   0,             0.83953,             0.58457,             0.65621,             0.33706,            0.038834,             0.04611,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.041189,            0.049246,                   0,             0.84434,             0.59133,              0.6662,              0.3458,            0.038541,            0.045807,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.041211,            0.049352,                   0,             0.84265,             0.59786,             0.67178,             0.34568,            0.038534,            0.045793,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.041235,            0.047076,                   0,             0.84466,             0.59856,             0.67209,             0.34883,            0.038535,            0.045534,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.041159,            0.047729,                   0,             0.84236,             0.59486,              0.6681,             0.34674,            0.038538,            0.045572,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.041689,            0.049358,                   0,             0.84477,             0.59453,             0.66783,             0.34275,            0.038579,            0.045778,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.040859,             0.04849,                   0,             0.84457,             0.59892,             0.67172,             0.34928,            0.038269,            0.045493,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.040641,            0.049542,                   0,             0.84709,             0.59327,             0.66964,             0.34604,            0.038456,            0.045681,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.041497,            0.048059,                   0,             0.84596,             0.59864,             0.67232,             0.35056,            0.038237,            0.045558,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.041198,            0.049696,                   0,             0.84802,             0.59869,             0.67522,             0.35144,            0.038074,            0.045271,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.040022,            0.048199,                   0,             0.84656,             0.59756,             0.67375,             0.34983,            0.038205,            0.045564,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.040665,            0.048229,                   0,             0.84513,             0.60174,             0.67428,              0.3508,            0.038165,            0.045342,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.040276,             0.04765,                   0,             0.84676,             0.60565,             0.68098,             0.35738,            0.037781,            0.045169,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.040969,            0.049294,                   0,             0.84458,             0.60595,             0.67913,             0.35507,            0.037835,            0.045172,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.040113,              0.0486,                   0,             0.84544,             0.60875,             0.68066,             0.35453,            0.037845,            0.045018,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.040394,            0.047463,                   0,             0.84193,             0.60728,             0.67943,             0.35523,            0.037725,            0.044999,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.040353,            0.047309,                   0,             0.84941,             0.61061,             0.68332,             0.35854,            0.037586,            0.044725,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.040536,            0.046372,                   0,             0.84368,             0.60277,             0.67375,             0.35245,            0.037662,            0.044957,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.041002,            0.048813,                   0,             0.84307,             0.61303,              0.6835,             0.35806,            0.037494,            0.044886,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.039706,            0.048321,                   0,             0.85048,             0.61003,             0.68399,             0.35918,            0.037491,            0.044935,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.040439,            0.048968,                   0,             0.84607,             0.61066,             0.68388,             0.35854,            0.037599,             0.04486,                   0,            0.003268,            0.003268,            0.003268
                  70,             0.03899,            0.045856,                   0,             0.84583,             0.61084,             0.68305,             0.35862,            0.037493,            0.044855,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.039688,            0.048702,                   0,             0.84383,             0.61095,             0.68328,              0.3571,            0.037451,             0.04491,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.039547,            0.046456,                   0,             0.84921,             0.60996,              0.6833,             0.35715,            0.037357,            0.044679,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.039188,            0.047243,                   0,              0.8545,             0.61454,             0.69057,             0.36318,            0.037211,            0.044611,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.039646,            0.048646,                   0,             0.85215,             0.61261,             0.68674,              0.3597,            0.037315,            0.044642,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.039885,            0.047286,                   0,             0.85295,             0.61343,             0.68814,             0.36147,            0.037232,            0.044577,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.039024,             0.04688,                   0,             0.85002,             0.61626,             0.68818,             0.36166,            0.037136,            0.044504,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.040303,             0.04739,                   0,             0.85005,             0.61328,             0.68713,             0.35979,             0.03719,            0.044665,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.039366,            0.045998,                   0,             0.84723,             0.61411,             0.68548,             0.36042,            0.037095,            0.044589,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.039641,            0.046575,                   0,             0.84827,             0.61437,              0.6884,             0.36274,            0.037082,            0.044609,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.039325,             0.04643,                   0,             0.85111,             0.61474,              0.6895,             0.36282,            0.037085,            0.044516,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.039462,            0.046553,                   0,             0.84783,             0.61827,             0.69038,             0.36288,            0.037063,            0.044484,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.039651,            0.046419,                   0,             0.85244,             0.61565,             0.69116,             0.36364,            0.037016,            0.044454,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.038904,            0.047586,                   0,             0.85128,             0.61485,             0.68978,               0.363,            0.036981,            0.044437,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.038678,            0.047366,                   0,             0.84877,             0.61842,             0.69121,             0.36504,            0.036935,            0.044375,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.039145,            0.047162,                   0,             0.85248,             0.61769,             0.69231,              0.3652,            0.036968,            0.044367,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.038899,            0.047201,                   0,             0.85145,             0.61789,             0.69224,             0.36567,            0.036903,            0.044333,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.038665,            0.046444,                   0,              0.8524,             0.62011,             0.69376,             0.36605,            0.036867,            0.044277,                   0,            0.001486,            0.001486,            0.001486
                  88,             0.03875,            0.046666,                   0,             0.85031,             0.62021,             0.69288,              0.3649,            0.036871,            0.044325,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.038259,            0.044475,                   0,              0.8538,             0.61956,             0.69485,             0.36731,            0.036802,            0.044185,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.038582,            0.047726,                   0,             0.85662,              0.6192,              0.6952,             0.36711,             0.03681,            0.044193,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.038454,            0.046373,                   0,             0.85384,             0.62057,             0.69419,             0.36643,            0.036785,            0.044244,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.037816,            0.044248,                   0,               0.853,             0.61943,             0.69448,             0.36711,            0.036759,            0.044165,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.038525,            0.046164,                   0,              0.8513,             0.62048,             0.69471,             0.36665,            0.036782,            0.044235,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.037891,            0.045797,                   0,             0.85252,              0.6205,              0.6948,             0.36667,            0.036761,            0.044214,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.037927,            0.046042,                   0,             0.85449,             0.62102,             0.69611,              0.3679,            0.036719,            0.044199,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.038012,            0.046409,                   0,             0.85395,             0.62075,             0.69596,             0.36804,             0.03668,            0.044203,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.037841,            0.045993,                   0,             0.85285,             0.62097,              0.6958,             0.36803,            0.036658,            0.044165,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.037711,            0.044538,                   0,             0.85587,             0.62097,             0.69704,             0.36833,            0.036656,            0.044141,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.038317,            0.044382,                   0,             0.85519,             0.62067,             0.69623,             0.36764,            0.036671,            0.044112,                   0,            0.000298,            0.000298,            0.000298
